PerformanceToSalary,MonthlyIncome,EngagementScore,Age,OverTime,DistanceFromHome,ExperiencePerformance,TotalWorkingYears,YearsAtCompany,NumCompaniesWorked,PercentSalaryHike,PromotionGapRatio,JobRole,StockOptionLevel,YearsWithCurrManager,Attrition
0.0005283550545966889,5677,2.5,40,0,2,45,15,11,3,14,0.3125,7,1,10.0,0
0.0013711151736745886,2187,2.75,25,0,2,18,6,2,4,14,0.14285714285714285,1,0,2.0,0
0.0008002133902373967,3748,3.0,30,0,1,36,12,12,1,13,0.07692307692307693,2,0,7.0,0
0.0007541478129713424,3977,3.25,25,1,2,21,7,2,6,19,0.0,2,1,2.0,0
0.000463284688441047,8633,2.25,47,0,25,100,25,17,2,23,0.46153846153846156,0,0,11.0,0
0.0014932802389248383,2008,2.5,33,0,1,3,1,1,1,12,0.0,2,3,0.0,0
0.0006755235307363207,4440,2.5,38,0,1,48,16,15,0,15,0.29411764705882354,7,2,8.0,0
0.0009778357235984355,3067,2.5,31,0,2,9,3,2,0,19,0.25,8,1,2.0,0
0.0005636978579481398,5321,2.5,38,0,6,30,10,8,2,11,0.6363636363636364,4,1,7.0,0
0.0005544261689151728,5410,2.75,42,1,18,27,9,4,6,17,0.1,6,1,2.0,0
0.001437297879985627,2782,3.0,41,0,1,48,12,5,3,22,0.07692307692307693,6,1,0.0,0
0.0002508780732563974,11957,2.25,47,0,1,42,14,13,0,18,0.3333333333333333,5,2,12.0,0
0.0011273957158962795,2660,3.25,35,1,11,15,5,2,7,11,0.3333333333333333,2,1,2.0,0
0.0008886255924170616,3375,3.5,22,0,1,12,4,3,0,12,0.2,6,0,2.0,0
0.000588350656991567,5098,2.5,35,0,9,30,10,10,1,19,0.0,6,0,8.0,0
0.0006148800983808157,4878,2.5,33,1,15,30,10,9,0,13,0.7272727272727273,0,1,1.0,0
0.0010570824524312897,2837,2.5,32,0,29,18,6,6,1,13,0.5714285714285714,2,0,1.0,0
0.0012463647694225177,2406,2.75,40,0,1,24,8,1,8,19,0.0,2,2,0.0,0
0.0013215859030837004,2269,2.0,32,0,1,9,3,2,0,14,0.5,8,1,2.0,0
0.0007301046483329277,4108,2.25,39,0,24,54,18,7,7,13,0.05263157894736842,6,0,7.0,0
0.00022715226773680625,13206,1.75,38,0,10,60,20,18,3,12,0.047619047619047616,5,1,11.0,0
0.00028782500239854167,10422,3.25,32,0,1,42,14,14,1,19,0.3333333333333333,7,2,7.0,0
0.0002910149145143689,13744,3.0,37,1,10,64,16,16,1,25,0.35294117647058826,5,1,8.0,0
0.0008149959250203749,4907,2.25,25,1,8,24,6,5,0,22,0.0,7,1,4.0,0
0.0008613264427217916,3482,2.5,52,0,29,48,16,9,2,15,0.0,8,2,0.0,0
0.0012310217480508822,2436,3.0,44,1,1,18,6,4,6,12,0.14285714285714285,6,0,2.0,0
0.00125997480050399,2380,2.75,21,1,5,6,2,2,1,11,0.3333333333333333,8,0,2.0,0
0.0001543845203787567,19431,3.5,39,0,9,63,21,6,2,13,0.045454545454545456,3,0,3.0,0
0.0016750418760469012,1790,2.25,23,0,9,3,1,1,1,19,0.5,8,1,0.0,1
0.0003924133420536298,7644,2.5,36,0,3,30,10,9,0,19,0.2727272727272727,7,2,4.0,0
0.0005845674201091193,5131,2.75,36,0,4,54,18,4,7,13,0.0,4,3,2.0,0
0.0006342159505311559,6306,2.5,56,0,1,52,13,13,1,21,0.07142857142857142,0,1,9.0,0
0.0006265664160401002,4787,2.5,29,1,1,12,4,2,9,14,0.4,6,3,2.0,1
0.00015888988930671044,18880,2.0,42,0,2,72,24,22,5,11,0.16,3,0,14.0,0
0.001282051282051282,2339,3.5,56,0,7,42,14,10,8,11,0.6,2,1,8.0,1
0.0002947461498784172,13570,2.0,41,0,28,84,21,20,0,23,0.0,4,1,10.0,0
0.0005958587814687919,6712,3.25,34,0,28,32,8,8,1,21,0.1111111111111111,7,2,7.0,0
0.000739781764379508,5406,2.5,36,0,15,60,15,15,1,24,0.6875,7,1,11.0,0
0.0003356080098445016,8938,2.5,41,0,3,42,14,5,2,11,0.0,7,1,4.0,0
0.0012295081967213116,2439,3.0,32,0,2,12,4,4,1,14,0.2,6,0,2.0,0
0.00033944331296673454,8837,3.25,35,1,26,27,9,9,1,16,0.1,1,0,7.0,0
0.000561377245508982,5343,2.75,38,0,10,30,10,10,1,11,0.09090909090909091,7,1,9.0,0
0.00044583147570218456,6728,3.0,50,0,1,36,12,6,7,12,0.0,7,2,1.0,1
0.00045092439500977,6652,2.25,36,0,11,24,8,6,4,13,0.0,7,1,0.0,0
0.0006184291898577613,4850,3.25,45,0,20,24,8,5,8,15,0.0,7,0,1.0,0
0.0010676156583629894,2809,3.0,40,0,2,24,8,2,2,14,0.2222222222222222,6,0,2.0,0
0.0005272407732864675,5689,3.25,35,1,18,30,10,10,1,14,0.0,0,2,2.0,0
0.0014985014985014985,2001,2.75,40,0,2,60,20,5,2,14,0.0,6,3,2.0,0
0.0010073875083948958,2977,3.0,35,0,1,12,4,4,1,12,0.2,6,1,1.0,0
0.0007451564828614009,4025,2.25,29,1,13,30,10,4,4,13,0.0,2,1,3.0,0
0.000792393026941363,3785,2.25,29,0,28,15,5,5,1,14,0.0,6,0,4.0,0
0.0002763703362505758,10854,2.25,50,1,28,60,20,3,4,13,0.09523809523809523,7,1,0.0,1
0.0002493351063829787,12031,2.25,39,0,24,63,21,20,0,11,0.4090909090909091,7,1,6.0,0
0.000301901982489685,9936,2.0,31,0,5,30,10,9,0,19,0.09090909090909091,4,0,7.0,0
0.0010111223458038423,2966,3.25,26,0,5,15,5,4,0,18,0.0,8,0,0.0,0
0.0011664074650077762,2571,3.5,36,0,23,51,17,5,4,17,0.0,2,1,3.0,0
0.00030024019215372296,9991,2.0,39,0,6,27,9,7,4,15,0.1,0,1,7.0,0
0.0006511476477291225,6142,2.5,27,1,4,24,6,6,1,20,0.0,4,1,3.0,0
0.0005564830272676684,5390,3.0,49,0,2,51,17,9,2,14,0.0,7,0,8.0,0
0.000681044267877412,4404,2.5,34,0,8,18,6,4,2,12,0.14285714285714285,2,0,2.0,0
